Order.Date,Region,Category,Sub.Category,Sales,Profit,Customer.Name,Segment
2011-01-14,West,Office Supplies,Art,20,6.567,Brian Dahlen,Consumer
2011-01-14,West,Office Supplies,Storage,1326,238.653,Brian Dahlen,Consumer
2011-03-25,West,Office Supplies,Art,25,9.9216,Christina Anderson,Consumer
2011-03-25,West,Office Supplies,Art,15,3.72,Christina Anderson,Consumer
2011-03-25,West,Office Supplies,Art,7,1.9024,Christina Anderson,Consumer
2011-03-26,West,Office Supplies,Art,3,0.84,Damala Kotsonis,Corporate
2011-03-31,West,Office Supplies,Appliances,53,14.8344,Alex Avila,Consumer
2011-04-04,West,Office Supplies,Labels,19,9.072,Paul Knutson,Home Office
2011-06-09,West,Office Supplies,Art,23,10.626,Chuck Magee,Consumer
2011-06-09,West,Office Supplies,Supplies,7,0.1472,Chuck Magee,Consumer
2011-07-09,West,Office Supplies,Art,6,2.224,Darrin Sayre,Home Office
2011-07-21,West,Office Supplies,Art,99,25.792,Michelle Ellison,Corporate
2011-07-22,West,Office Supplies,Art,12,3.2256,Naresj Patel,Consumer
2011-07-22,West,Office Supplies,Storage,237,68.585,Naresj Patel,Consumer
2011-07-23,West,Office Supplies,Supplies,41,11.803,Nick Crebassa,Corporate
2011-07-25,West,Office Supplies,Storage,54,15.0416,Ken Lonsdale,Consumer
2011-07-25,West,Office Supplies,Supplies,8188,327.506,Ken Lonsdale,Consumer
2011-08-05,West,Office Supplies,Art,46,12.8744,Sonia Sunley,Consumer
2011-08-05,West,Office Supplies,Storage,16,0.6312,Sonia Sunley,Consumer
2011-08-15,West,Office Supplies,Appliances,153,42.8148,Brian Dahlen,Consumer
2011-08-27,West,Office Supplies,Art,9,2.4824,Zuschuss Donatelli,Consumer
2011-09-06,West,Office Supplies,Labels,58,27.4856,Victoria Pisteka,Corporate
2011-09-08,West,Office Supplies,Appliances,57,24.3595,Dennis Pardue,Home Office
2011-09-08,West,Office Supplies,Fasteners,4,1.9698,Dennis Pardue,Home Office
2011-09-08,West,Office Supplies,Storage,15,4.1916,Dennis Pardue,Home Office
2011-09-19,West,Office Supplies,Fasteners,6,0.1134,Jim Kriz,Home Office
2011-09-20,West,Office Supplies,Labels,10,4.5816,Erica Smith,Consumer
2011-09-21,West,Office Supplies,Art,60,15.4752,Herbert Flentye,Consumer
2011-09-21,West,Office Supplies,Envelopes,78,36.8245,Herbert Flentye,Consumer
2011-09-21,West,Office Supplies,Envelopes,16,7.3132,Herbert Flentye,Consumer
2011-09-24,West,Office Supplies,Storage,212,8.4784,Julia Dunbar,Consumer
2011-10-09,West,Office Supplies,Art,145,41.934,Shirley Jackson,Consumer
2011-10-12,West,Office Supplies,Art,15,4.172,Duane Noonan,Consumer
2011-10-12,West,Office Supplies,Storage,21,6.2031,Duane Noonan,Consumer
2011-10-19,West,Office Supplies,Labels,19,9.0,Rachel Payne,Corporate
2011-11-02,West,Office Supplies,Storage,363,105.2468,Shahid Hopkins,Consumer
2011-11-09,West,Office Supplies,Storage,93,24.9804,Jeremy Pistek,Consumer
2011-11-09,West,Office Supplies,Storage,341,3.4092,Jeremy Pistek,Consumer
2011-11-15,West,Office Supplies,Supplies,11,3.285,Scott Cohen,Corporate
2011-11-17,West,Office Supplies,Appliances,241,72.432,Thomas Seio,Corporate
2011-11-28,West,Office Supplies,Labels,41,19.872,Duane Huffman,Home Office
2011-11-28,West,Office Supplies,Supplies,7,0.1472,Duane Huffman,Home Office
2011-11-28,West,Office Supplies,Appliances,44,11.7936,Sheri Gordon,Consumer
2011-11-29,West,Office Supplies,Fasteners,30,15.2,Alan Hwang,Consumer
2011-12-29,West,Office Supplies,Labels,275,126.3942,Anthony Johnson,Corporate
2012-01-05,West,Office Supplies,Appliances,87,23.5872,James Lanier,Home Office
2012-04-17,West,Office Supplies,Appliances,1448,419.8185,George Ashbrook,Consumer
2012-04-17,West,Office Supplies,Art,6,2.224,George Ashbrook,Consumer
2012-04-30,West,Office Supplies,Art,35,9.702,Ken Black,Corporate
2012-05-01,West,Office Supplies,Storage,37,10.4496,Patrick O'Brill,Consumer
2012-05-01,West,Office Supplies,Supplies,35,10.518,Patrick O'Brill,Consumer
2012-05-03,West,Office Supplies,Art,9,2.5578,Lena Cacioppo,Consumer
2012-07-26,West,Office Supplies,Envelopes,168,78.8942,Helen Andreada,Consumer
2012-08-21,West,Office Supplies,Storage,81,3.2392,David Smith,Corporate
2012-09-03,West,Office Supplies,Storage,31,8.4888,David Bremer,Corporate
2012-09-27,West,Office Supplies,Storage,16,4.3428,Rick Huthwaite,Home Office
2012-09-28,West,Office Supplies,Appliances,44,15.246,Henry Goldwyn,Corporate
2012-09-28,West,Office Supplies,Appliances,43,14.2758,Henry Goldwyn,Corporate
2012-10-04,West,Office Supplies,Storage,27,7.0096,Alex Avila,Consumer
2012-10-25,West,Office Supplies,Art,60,16.3215,Trudy Brown,Consumer
2012-10-29,West,Office Supplies,Envelopes,211,103.3116,Nona Balk,Corporate
2012-11-05,West,Office Supplies,Storage,63,15.7,Justin MacKendrick,Consumer
2012-11-28,West,Office Supplies,Appliances,45,15.3952,Ashley Jarboe,Consumer
2012-12-06,West,Office Supplies,Appliances,8,2.0228,Art Ferguson,Consumer
2012-12-10,West,Office Supplies,Labels,6,2.8224,Meg Tillman,Consumer
2012-12-27,West,Office Supplies,Storage,323,61.389,Aaron Hawkins,Corporate
2013-01-30,West,Office Supplies,Labels,26,12.2247,Steven Cartwright,Consumer
2013-01-30,West,Office Supplies,Storage,305,76.2525,Steven Cartwright,Consumer
2013-03-04,West,Office Supplies,Supplies,25,7.605,Theresa Swint,Corporate
2013-03-13,West,Office Supplies,Appliances,155,40.274,Dean Katz,Corporate
2013-03-13,West,Office Supplies,Envelopes,31,14.9744,Dean Katz,Corporate
2013-03-13,West,Office Supplies,Storage,677,6.7655,Dean Katz,Corporate
2013-03-14,West,Office Supplies,Supplies,4913,196.5036,Edward Hooks,Corporate
2013-04-11,West,Office Supplies,Appliances,114,44.3664,Brian Thompson,Consumer
2013-04-11,West,Office Supplies,Storage,580,81.1314,Brian Thompson,Consumer
2013-04-11,West,Office Supplies,Storage,151,6.0264,Brian Thompson,Consumer
2013-04-14,West,Office Supplies,Envelopes,6,2.8764,Susan Pistek,Consumer
2013-05-19,West,Office Supplies,Storage,104,26.07,Eric Barreto,Consumer
2013-06-15,West,Office Supplies,Art,7,2.0416,Paul Van Hugh,Home Office
2013-06-15,West,Office Supplies,Art,9,2.5056,Paul Van Hugh,Home Office
2013-06-24,West,Office Supplies,Labels,22,10.3071,Ruben Dartt,Consumer
2013-06-24,West,Office Supplies,Storage,94,25.2936,Ruben Dartt,Consumer
2013-07-05,West,Office Supplies,Envelopes,44,20.6612,Anna Andreadi,Consumer
2013-07-05,West,Office Supplies,Storage,28,0.5584,Anna Andreadi,Consumer
2013-07-15,West,Office Supplies,Appliances,152,50.0346,Raymond Buch,Consumer
2013-07-23,West,Office Supplies,Labels,6,3.024,Dionis Lloyd,Corporate
2013-07-26,West,Office Supplies,Art,37,11.151,Becky Castell,Home Office
2013-07-31,West,Office Supplies,Appliances,716,178.91,Rob Williams,Corporate
2013-08-17,West,Office Supplies,Envelopes,11,5.1042,Pete Kriz,Consumer
2013-09-02,West,Office Supplies,Envelopes,22,10.94,Cynthia Voltz,Corporate
2013-09-03,West,Office Supplies,Storage,47,12.0978,Sam Zeldin,Home Office
2013-09-20,West,Office Supplies,Supplies,6,1.872,Chuck Clark,Home Office
2013-09-21,West,Office Supplies,Art,12,3.1752,Greg Maxwell,Corporate
2013-09-26,West,Office Supplies,Art,17,6.9552,Julia West,Consumer
2013-10-28,West,Office Supplies,Appliances,44,11.8584,Bart Pistole,Corporate
2013-11-11,West,Office Supplies,Storage,156,42.0714,Pamela Coakley,Corporate
2013-11-11,West,Office Supplies,Storage,30,4.461,Rose O'Brian,Consumer
2013-11-15,West,Office Supplies,Labels,7,3.4686,Ralph Ritter,Consumer
2013-11-18,West,Office Supplies,Supplies,50,13.365,Heather Jas,Home Office
2013-12-03,West,Office Supplies,Storage,34,8.8062,Mike Kennedy,Consumer
2013-12-09,West,Office Supplies,Storage,352,81.0474,Doug Bickford,Consumer
2013-12-09,West,Office Supplies,Storage,34,9.534,Doug Bickford,Consumer
2013-12-09,West,Office Supplies,Art,9,2.4824,Stefania Perrino,Corporate
2014-01-04,West,Office Supplies,Art,9,3.1008,Christopher Martinez,Consumer
2014-01-13,West,Office Supplies,Envelopes,10,4.89,Linda Southworth,Corporate
2014-01-21,West,Office Supplies,Art,24,7.986,Tamara Manning,Consumer
2014-01-27,West,Office Supplies,Fasteners,12,5.6832,Caroline Jumper,Consumer
2014-01-30,West,Office Supplies,Art,8,2.1684,Vivek Gonzalez,Consumer
2014-01-30,West,Office Supplies,Supplies,9,2.2282,Vivek Gonzalez,Consumer
2014-01-31,West,Office Supplies,Storage,129,6.465,Michael Moore,Consumer
2014-01-31,West,Office Supplies,Art,13,5.733,Eugene Hildebrand,Home Office
2014-01-31,West,Office Supplies,Art,9,2.3814,Eugene Hildebrand,Home Office
2014-03-07,West,Office Supplies,Storage,68,16.945,Sally Hughsby,Corporate
2014-03-07,West,Office Supplies,Art,24,8.1192,Frank Carlisle,Home Office
2014-03-07,West,Office Supplies,Labels,12,5.6448,Frank Carlisle,Home Office
2014-03-13,West,Office Supplies,Storage,243,9.7176,Bill Stewart,Corporate
2014-04-02,West,Office Supplies,Labels,6,2.7166,Maribeth Schnelling,Consumer
2014-04-17,West,Office Supplies,Appliances,41,12.222,Jesus Ocampo,Home Office
2014-05-01,West,Office Supplies,Envelopes,31,14.9744,Don Jones,Corporate
2014-05-04,West,Office Supplies,Art,23,6.6584,Mike Kennedy,Consumer
2014-05-06,West,Office Supplies,Envelopes,23,11.58,Darren Koutras,Consumer
2014-05-09,West,Office Supplies,Appliances,81,22.7024,Michelle Moray,Consumer
2014-05-13,West,Office Supplies,Appliances,8,2.0979,Charles Sheldon,Corporate
2014-05-13,West,Office Supplies,Supplies,239,4.7724,Charles Sheldon,Corporate
2014-05-14,West,Office Supplies,Labels,58,27.4856,Ross Baird,Home Office
2014-05-20,West,Office Supplies,Art,4,1.0208,Becky Castell,Home Office
2014-05-20,West,Office Supplies,Art,6,1.395,Becky Castell,Home Office
2014-05-23,West,Office Supplies,Art,3,0.7228,Vicky Freymann,Home Office
2014-05-23,West,Office Supplies,Art,10,2.8536,Vicky Freymann,Home Office
2014-06-07,West,Office Supplies,Storage,26,0.0,Gary Hansen,Home Office
2014-06-25,West,Office Supplies,Fasteners,3,1.3536,Kean Thornton,Consumer
2014-07-29,West,Office Supplies,Storage,15,4.1944,Matt Hagelstein,Corporate
2014-08-01,West,Office Supplies,Storage,57,15.2712,Erin Creighton,Consumer
2014-08-02,West,Office Supplies,Storage,187,50.3658,Eric Murdock,Consumer
2014-08-04,West,Office Supplies,Labels,52,24.84,Bruce Degenhardt,Consumer
2014-08-14,West,Office Supplies,Appliances,84,22.6233,Jay Kimmel,Consumer
2014-08-14,West,Office Supplies,Art,60,15.4752,Jay Kimmel,Consumer
2014-08-14,West,Office Supplies,Storage,31,8.4888,Jay Kimmel,Consumer
2014-08-14,West,Office Supplies,Supplies,32,9.2568,Jay Kimmel,Consumer
2014-08-15,West,Office Supplies,Art,17,4.3368,Nora Preis,Consumer
2014-08-15,West,Office Supplies,Labels,6,2.8224,Nora Preis,Consumer
2014-08-21,West,Office Supplies,Storage,227,63.4368,Lisa Ryan,Corporate
2014-08-21,West,Office Supplies,Supplies,17,5.166,Lisa Ryan,Corporate
2014-09-01,West,Office Supplies,Storage,194,9.6975,Maxwell Schwartz,Consumer
2014-09-03,West,Office Supplies,Art,7,1.7739,Phillip Flathmann,Consumer
2014-09-04,West,Office Supplies,Art,6,1.6688,Aleksandra Gannaway,Corporate
2014-09-12,West,Office Supplies,Appliances,407,113.848,Cassandra Brandow,Consumer
2014-09-16,West,Office Supplies,Appliances,109,30.5088,Rick Duston,Consumer
2014-09-16,West,Office Supplies,Art,99,41.706,Rick Duston,Consumer
2014-09-17,West,Office Supplies,Fasteners,18,8.771,Craig Yedwab,Corporate
2014-09-19,West,Office Supplies,Art,9,2.3814,Sally Hughsby,Corporate
2014-09-19,West,Office Supplies,Envelopes,11,5.1042,Sally Hughsby,Corporate
2014-09-24,West,Office Supplies,Appliances,161,48.288,Bruce Stewart,Consumer
2014-09-25,West,Office Supplies,Supplies,7,2.19,Neil Knudson,Home Office
2014-09-27,West,Office Supplies,Envelopes,72,33.0648,Ruben Ausman,Corporate
2014-10-16,West,Office Supplies,Art,88,26.376,Frank Gastineau,Home Office
2014-10-20,West,Office Supplies,Envelopes,9,4.3008,Hilary Holden,Corporate
2014-10-20,West,Office Supplies,Labels,32,15.12,Hilary Holden,Corporate
2014-10-31,West,Office Supplies,Appliances,1702,510.636,Jamie Kunitz,Consumer
2014-10-31,West,Office Supplies,Art,20,6.567,Jamie Kunitz,Consumer
2014-10-31,West,Office Supplies,Labels,44,20.6142,Jamie Kunitz,Consumer
2014-11-07,West,Office Supplies,Labels,41,19.872,Frank Merwin,Home Office
2014-11-22,West,Office Supplies,Art,12,3.1752,Patrick Jones,Corporate
2014-11-25,West,Office Supplies,Art,28,9.9936,Patrick Gardner,Consumer
2014-11-26,West,Office Supplies,Storage,10,2.8296,Bradley Drucker,Consumer
2014-11-26,West,Office Supplies,Art,5,1.3416,Tracy Zic,Consumer
2014-12-03,West,Office Supplies,Storage,560,151.0974,Victoria Wilson,Corporate
2014-12-09,West,Office Supplies,Labels,28,13.608,Keith Herrera,Consumer
2014-12-09,West,Office Supplies,Appliances,69,20.844,Alan Schoenberger,Corporate
2014-12-09,West,Office Supplies,Storage,43,11.1176,Denise Monton,Corporate
2014-12-14,West,Office Supplies,Labels,9,4.2336,Emily Phan,Consumer
2014-12-19,West,Office Supplies,Art,6,1.6704,Tonja Turnell,Home Office
2014-12-24,West,Office Supplies,Art,13,5.9312,Gary Zandusky,Consumer
2014-12-29,West,Office Supplies,Storage,726,210.4936,Kristen Hastings,Corporate
2011-04-23,West,Office Supplies,Paper,49,22.9877,Nathan Mautz,Home Office
2011-07-09,West,Office Supplies,Paper,32,15.552,Darrin Sayre,Home Office
2011-07-20,West,Office Supplies,Paper,23,10.7301,Roger Demir,Consumer
2011-08-15,West,Office Supplies,Paper,93,41.823,Brian Dahlen,Consumer
2011-08-29,West,Office Supplies,Paper,110,53.8608,Hilary Holden,Corporate
2011-08-29,West,Office Supplies,Paper,13,6.4128,Hilary Holden,Corporate
2011-09-20,West,Office Supplies,Paper,22,10.6428,Erica Smith,Consumer
2011-09-21,West,Office Supplies,Paper,19,9.4815,Herbert Flentye,Consumer
2011-09-21,West,Office Supplies,Paper,39,17.334,Herbert Flentye,Consumer
2011-10-19,West,Office Supplies,Paper,147,68.9631,Rachel Payne,Corporate
2011-11-09,West,Office Supplies,Paper,63,28.819,Jeremy Pistek,Consumer
2011-11-09,West,Office Supplies,Paper,95,45.528,Jeremy Pistek,Consumer
2011-11-17,West,Office Supplies,Paper,734,352.296,Thomas Seio,Corporate
2011-11-21,West,Office Supplies,Paper,13,6.2208,Georgia Rosenberg,Corporate
2011-11-21,West,Office Supplies,Paper,7,3.0268,Steve Carroll,Home Office
2011-11-26,West,Office Supplies,Paper,82,40.1702,Lindsay Shagiari,Home Office
2011-12-07,West,Office Supplies,Paper,165,80.7912,Erica Hernandez,Home Office
2011-12-09,West,Office Supplies,Paper,35,16.9932,Cyma Kinney,Corporate
2011-12-27,West,Office Supplies,Paper,13,5.778,Jeremy Farry,Consumer
2011-12-29,West,Office Supplies,Paper,21,9.504,Anthony Johnson,Corporate
2012-04-17,West,Office Supplies,Paper,12,5.8604,George Ashbrook,Consumer
2012-05-12,West,Office Supplies,Paper,26,11.556,Cindy Stewart,Consumer
2012-05-12,West,Office Supplies,Paper,13,5.778,Cindy Stewart,Consumer
2012-08-21,West,Office Supplies,Paper,60,28.1718,Nick Zandusky,Home Office
2012-08-21,West,Office Supplies,Paper,4,1.926,Nick Zandusky,Home Office
2012-08-21,West,Office Supplies,Paper,24,11.7208,Nick Zandusky,Home Office
2012-09-27,West,Office Supplies,Paper,147,73.41,Rick Huthwaite,Home Office
2012-09-27,West,Office Supplies,Paper,13,6.2208,Rick Huthwaite,Home Office
2012-10-10,West,Office Supplies,Paper,45,21.7728,Denny Joy,Corporate
2012-10-29,West,Office Supplies,Paper,33,16.032,Nona Balk,Corporate
2013-02-19,West,Office Supplies,Paper,71,33.3136,Greg Tran,Consumer
2013-05-19,West,Office Supplies,Paper,18,8.7906,Eric Barreto,Consumer
2013-06-20,West,Office Supplies,Paper,17,8.0464,Karen Carlisle,Corporate
2013-06-24,West,Office Supplies,Paper,20,9.3906,Ruben Dartt,Consumer
2013-09-21,West,Office Supplies,Paper,66,30.2634,Greg Maxwell,Corporate
2013-09-21,West,Office Supplies,Paper,78,37.9848,Greg Maxwell,Corporate
2013-09-27,West,Office Supplies,Paper,13,6.2208,Dorothy Wardle,Corporate
2013-10-29,West,Office Supplies,Paper,51,25.48,Alejandro Savely,Corporate
2013-11-11,West,Office Supplies,Paper,32,15.552,Chuck Clark,Home Office
2013-12-03,West,Office Supplies,Paper,40,19.8254,Mike Kennedy,Consumer
2013-12-03,West,Office Supplies,Paper,26,12.4416,Mike Kennedy,Consumer
2013-12-05,West,Office Supplies,Paper,105,50.328,Kean Takahito,Consumer
2013-12-09,West,Office Supplies,Paper,45,21.7728,Stefania Perrino,Corporate
2014-02-07,West,Office Supplies,Paper,30,13.455,Skye Norling,Home Office
2014-03-07,West,Office Supplies,Paper,287,140.5957,Frank Carlisle,Home Office
2014-04-09,West,Office Supplies,Paper,245,114.9385,Adrian Hane,Home Office
2014-04-09,West,Office Supplies,Paper,196,97.88,Adrian Hane,Home Office
2014-05-01,West,Office Supplies,Paper,164,80.3404,Alan Dominguez,Home Office
2014-05-04,West,Office Supplies,Paper,26,12.4416,Mike Kennedy,Consumer
2014-05-05,West,Office Supplies,Paper,18,8.4528,Lindsay Williams,Corporate
2014-06-17,West,Office Supplies,Paper,19,8.7138,Troy Staebel,Consumer
2014-06-20,West,Office Supplies,Paper,25,11.5432,George Ashbrook,Consumer
2014-09-19,West,Office Supplies,Paper,144,68.976,Sally Hughsby,Corporate
2014-09-22,West,Office Supplies,Paper,56,27.93,Doug Bickford,Consumer
2014-09-25,West,Office Supplies,Paper,31,15.2292,Neil Knudson,Home Office
2014-09-27,West,Office Supplies,Paper,36,16.146,Ruben Ausman,Corporate
2014-10-06,West,Office Supplies,Paper,62,27.882,Mike Pelletier,Home Office
2014-10-31,West,Office Supplies,Paper,7,3.71,Jamie Kunitz,Consumer
2014-11-04,West,Office Supplies,Paper,36,17.5812,Paul Gonzalez,Consumer
2014-11-07,West,Office Supplies,Paper,26,12.672,Frank Merwin,Home Office
2014-11-07,West,Office Supplies,Paper,45,22.2264,Frank Merwin,Home Office
2014-11-07,West,Office Supplies,Paper,60,28.1718,Frank Merwin,Home Office
2014-11-25,West,Office Supplies,Paper,8,3.501,Patrick Ryan,Consumer
2014-11-28,West,Office Supplies,Paper,245,114.9385,Lindsay Williams,Corporate
2014-12-03,West,Office Supplies,Paper,110,53.8608,Victoria Wilson,Corporate
2014-12-03,West,Office Supplies,Paper,9,3.852,Victoria Wilson,Corporate
2014-12-08,West,Office Supplies,Paper,50,25.02,Tracy Collins,Home Office
2014-12-09,West,Office Supplies,Paper,27,13.3035,Keith Herrera,Consumer
2014-12-09,West,Office Supplies,Paper,10,4.6464,Keith Herrera,Consumer
2014-12-09,West,Office Supplies,Paper,56,27.4302,Keith Herrera,Consumer
2014-12-09,West,Office Supplies,Paper,88,40.4432,Denise Monton,Corporate
2014-12-14,West,Office Supplies,Paper,13,6.3504,Emily Phan,Consumer
2014-12-14,West,Office Supplies,Paper,39,18.6624,Emily Phan,Consumer
2014-12-18,West,Office Supplies,Paper,13,6.0858,Logan Currie,Consumer
2011-01-28,West,Office Supplies,Art,36,12.0252,Ed Jacobs,Consumer
2011-01-28,West,Office Supplies,Storage,57,14.3075,Ed Jacobs,Consumer
2011-02-03,West,Office Supplies,Fasteners,12,5.8045,Cynthia Delaney,Home Office
2011-02-05,West,Office Supplies,Paper,34,16.0928,Deborah Brumfield,Home Office
2011-05-21,West,Office Supplies,Art,32,10.5072,Bradley Talbott,Home Office
2011-05-27,West,Office Supplies,Storage,359,7.1864,Maya Herman,Corporate
2011-07-20,West,Office Supplies,Paper,105,50.328,Charles Crestani,Consumer
2011-07-20,West,Office Supplies,Paper,20,9.7608,Charles Crestani,Consumer
2011-08-08,West,Office Supplies,Appliances,76,22.0748,Lena Radford,Consumer
2011-08-09,West,Office Supplies,Labels,21,9.6048,Emily Ducich,Home Office
2011-09-20,West,Office Supplies,Paper,9,3.852,Henry Goldwyn,Corporate
2011-09-26,West,Office Supplies,Paper,19,9.3312,Karen Ferguson,Home Office
2011-09-27,West,Office Supplies,Paper,82,40.1702,Thea Hendricks,Consumer
2011-11-10,West,Office Supplies,Labels,40,18.3264,Ruben Dartt,Consumer
2011-11-10,West,Office Supplies,Paper,62,28.008,Ruben Dartt,Consumer
